id,text
1,Sad things really https://t.co/LuPFSimdWG
1,"I should’ve understand that people are having problems in their lives and cant play roblox, i also said that if we… https://t.co/8FY0n8hkeL"
1,"I don't like to see you sad Vel, how can I cheer you up? https://t.co/BRAwkpcJQ8"
1,Watching live funeral services held in Minneapolis for Daunte Wright. Sad! The excessive force used on blacks by th… https://t.co/sN5y9FPn9a
1,that's so sad https://t.co/1zcVSnmVqM
1,In your time you will find Until that time see nothing but your ignorance believe nothing but your self A sad life… https://t.co/j1Bnm4QtTJ
1,@iamcardib seems all that money you have can't buy class. So sad
1,"So sad to see increased #CovidIndia cases. Sometimes when it rains, it pours!! Stay strong, have faith and follow… https://t.co/kQr8kfEI9V"
1,@Konpulol Is a situation where the fake love is obvious one of the best warzone players and struggles to pull views… https://t.co/yPToN343Zv
1,@peggymel2001 😢 it just too sad ....
1,@Sad_Major I feel this Tweet
1,@RepAdamSchiff Spreading lies is all you know how to do! Sad! Grow up you little guy! Tell the truth for a change!
1,@Jadedanon1 My mother had a '68 convertible just like this but in British Racing green. My sister and I grew up in… https://t.co/JwgBLmSS9p
1,@SciennceWith2ns For the mental health folks - we could do a better job trying to push people with these struggles… https://t.co/kpDzoi2SmW
1,"""It's sad,"" said village trustee James Smith of the repeated vandalism that's occurred at River Bend Park in West C… https://t.co/tE86FF6Nzw"
1,This is just sad https://t.co/c8Rq3Dceps
1,I always get to defend the tallest player -- And he was sad cause he couldnt sit next to me
1,Why did Dimir Rogues (Lurrus) have a breakout Historic result with Strixhaven? @strong_sad explains and gives a sid… https://t.co/p2tYF7GnEW
1,"This is all subjective, ofc! One person’s hopeful is another person’s depressing and vice versa, and the world righ… https://t.co/aMTCLqxBFZ"
1,@ArmyVet831 Nope!!! He won’t either!!! He’s one sad individual!!!!!!!💯
1,"@greenteasprout i wish too, it feels sad to think that they couldn't openly post and wish about this milestone :("
1,It’s sad how much I rely on caffeine now 😅
1,"@rodlowery7 @funder @POTUS The sad part is that you actually believe that, even though the first company to finish,… https://t.co/lJ7InAMQlD"
1,@AKirklen @WLWT So very sad.  😢😢😢😢
1,Really sad to hear about #LesMcKeown. #ByeByeBaby by #TheBayCityRollers was the first chart song I liked as a child… https://t.co/cgJFzBL0ff
1,@ddaengification wtf this is so sad
1,@witchwalk Good evening/nite Mother lhope ur keepin well healthy safe strong posertive wth ur family an the weather… https://t.co/T0Tz1ZKirW
1,@GaryLineker Sad day for all concerned with @FCBarcelona
1,"@knightlyriot There's no such thing as someone who hasn't made a mistake, and the fact that people dwell over ruini… https://t.co/StIMyxOZUn"
1,"sometimes when i’m sad, i’ll just look at the qrt to this bc so many people made jokes with this. y’all are too fun… https://t.co/KD9Da7bZXY"
1,Like where they're married before the game starts... tho sad that Zelot like. Wasn't there for their kids birth. That's fucked up
1,Okay now I’m sad https://t.co/ZPPaAfZ08q
1,It's the special occasions that have been the hardest. As my birthday approaches I'm excited yet ever so sad becaus… https://t.co/1tVYEOQyxR
1,i am so sad that lele pons still has an internet presence
1,"@Ixytete he's here @KevinMissLouis 
and ik bohot toxic hogaya hai ohh boards hai abhi bhi tumhare thats actually so… https://t.co/NtjYPfqEPv"
1,@anniecarr4 idk it’s really sad like her whole account sorta just went dark
1,"@A_dmg04 Please dmg, let the team know that we don’t want cap on transmog. Also a lot want also using Y1 ornament o… https://t.co/NTuzQzvwqh"
1,@LukyraLab James: *He's sad*
1,"@CNBCnow Fat L incoming, Sad times."
1,Niggas be on these songs sayin fuck dead niggas but it’s sad when they get smoked? Hell nah ... stay dangerous nigga
1,"@360_trader @sajidchauhan God bless him, so sad 😢"
1,"anyway I'm letting this rest, gabbie hanna doesn't like science and I respect that. sad she has a platform  but hop… https://t.co/txfL2tJT1q"
1,@nowthisnews @MalcolmNance Really sad.
1,@NicolaCareem @yogital Cant imagine what the patients and their family members are going through.. I pray to god to… https://t.co/xCsi5w6iT0
1,@karenyhan It is a sad day 😭😭😭
1,"I'm sad because I miss you so much
and I can't talk to you ):"
1,@achjozuzano i know but it’s not it’s just @sweet_sad_baby
1,@LG_Melts Me but still sad they sold out of the batman zero point comic i wait a week for it😭😭 https://t.co/6uVCQDwvjA
1,Some people have pairs before you even get to the line or enter that Online  Raffle 🥲 Sad Reality
1,@bahardutt So sad to hear . Is he doing better now?
1,More like sad girlz not city girlz
1,@ellle_em I saw it in theaters and literally son-cried during the sad part when he kicks Donkey out of his swamp bu… https://t.co/X0DuIGMbgs
1,sad to see you go
1,Going to read sad poetry bc I’m sad
1,"Mxm, this is really sad. We don't have leadersin this country. https://t.co/qgGh8wiQ5Y"
1,I just feel sad. People all around are sick. We have to stop being ignorant. It just sickens you when you hear the… https://t.co/0IfskJcpRM
1,dammit youtube I see one sad video and now youre tryna give me depression or something stop it.
1,@BurgerKing @BurgerKing I had the new chicken sandwich today and it was dry AF and 3/10....sad.  I was really looki… https://t.co/f9bYS7o23q
1,that lying shit is so sad I can’t never feel that
1,@mike_holoway So so sad mike. God bless les xxxx
1,We finished part 5 and I am sad
1,@meKIPWINCHESTER @GeorgiaDOL I called the filing number and payment status says mines available for my weekly benef… https://t.co/3IREZxYlnx
1,"@tina_onyango Sad, Career gap ni?"
1,@Mintmk3 Very sad
1,i get so sad when im watching a movie and im really enjoying it and i go on letterboxd and it has like 2 stars 😳
1,"@sahana_bts @DearMoon246 So sad to hear the news about India, I want to send hugs from Catalonia to all of you. I h… https://t.co/c0nRy92U5S"
1,"Minnesota hockey coach dies after being punched over social distancing concerns 
So sad for his family, a bunch of… https://t.co/LD6j3dHnNb"
1,@edtwtmeg Exactly!! It makes me sad and kinda uncomfortable
1,Don’t matter what kinda step going up or down I trip it’s really sad.
1,i'm so inexplicably sad https://t.co/LRPasqwN1O
1,@j_nucero @tobyshag @Mscpa24 @ABC7NY ..As sad as this is you can't call the police then attempt to stab someone.
1,I’m hungry &amp; sad lol
1,@SteezyMario7 Bewildering. They are blinded by hate. Sad!
1,It’s all very sad and somewhat amusing to watch from the outside not least because while someone is in a hysterical… https://t.co/g3T96mnpcq
1,arcade was made for sad jiyoo edits. Something about that song just match perfect with them
1,Makes me sad knowing Fate has this insane animation yet people don’t want to watch it https://t.co/6DjpvLEZoy
1,@testsubject96 @quincybloons @GOGETA_DBS_ @SantaDecides Aww! That's kinda sad!
1,"@MaryLTrump Such a sad state. Together, by working together all Americans , no matter your race, will stop this hor… https://t.co/CzZTS7667f"
1,@inhumanw4ste im so sad
1,@JournalistJill 😭😭😭 that's so sad!
1,Not sad but not happy.
1,@prod_beom Maze in The Mirror cause mfs better be sad at my funeral 🤨
1,@EliteLupus Glad your back on gmod sad I couldn’t see you tho
1,i know i haven't really been on here so theres no point in me saying bye but BYE IM SAD NOW IM GONNA GO LISTEN TO F… https://t.co/qFRNGARcO9
1,This is so sad... The duo were so popular in the 90s https://t.co/kJPsOjfibx
1,it’s sad to see the person who raised you online come to be a racist 😃
1,"@KayeSteinsapir @SchittsCreek Fantastic, that will make you laugh. I was so happy to be amongst them and sad when it finished x"
1,It’s sad to think there are people that KNOW of JESUS but because of ignorance will never meet him in the clouds .☁️🛐
1,Sad dog is sad he isn't getting my lunch.
1,@staywaterdept this is so sad
1,@Scribbled_Death THANK U i just wanna write sad love stories ok
1,"@charlieINTEL Just a reskin, sad man, sad."
1,@GoPro @GoPro  I been a customer for long time and I didn’t think I see the day. You guys stood so low to scam your… https://t.co/4dinhuaJNR
1,@Ashtalakshmi8 @GauravModified @nrajabpcla @shytigress @Stuti8220 @neerangautam @sreeramjvc @SortedEagle @nrajabpcl… https://t.co/7HzNhpfl6p
1,@heywod_yablomi @judgebravi @julianna4307 @ArmandJoshua @Maratea20G @femia3 @GadSaad @KingJames Check out the docum… https://t.co/NhdFIbCRds
1,@cixIovebot Tbh yeah I’ve been looking at some stuff that’s been going on and idk how people are doing selca day st… https://t.co/zvmKRP6C6e
1,@wlwinejs so sad
1,"@kingtutspacs The sad part is that they all knew in Direct Listing insiders will sell at opening, thats how shares… https://t.co/OF7qfmjXMn"
1,@SchwabBum Offended be being called a moron. Sad little person.
1,@JulesNB_92 If they didn’t have an arrangement that she’s now tired of that’s just sad.
1,@KsepkaLab @KierenJMitchell @TennysonAlan @NZfauna @larusnz @nic_rawlence_nz @DNAninja1 @jon_waters_nz Congratulati… https://t.co/7GCW0QEhqX
1,@ky3onidas__ The only applicable advice I got from Boomers
1,"@CriticalReikan Yeah like damn, it's sad there's inconsiderate peoples even in the queer community itself. They had… https://t.co/QoWqjb2ZWZ"
1,[sad acoustic guitar music playing]
1,I been on zoom since 9 am from court to class to cps meeting man.  i love my job but shit really makes me sad that… https://t.co/VgPOYB2hHU
1,"This time last week we were getting ready to leave for Miami 😩😭 

La hora sad"
1,Going to Dallas saturday and even though I need a much needed break I am sad about leaving Dionne 😭
1,@slutformcr omg wait U is so sad
1,i swear no one is real these days it’s so sad.
1,The fact bts are all enlisting next year makes me sad as I’ll miss them but so happy they will be together &lt;3
1,"@BlockClubCHI sad to see all of Lakeview's decrepit, empty surface parking lots being developed"
1,very sad rn
1,@benshapiro Exactly enforcing them to not listen so sad.
1,I also found out babies cry inside the womb and I can’t stop thinking about how sad it is.
1,how did netflix take away never say never but is gonna put in a hype house show SAD
1,@MakingStarWars @Me33694312 I thought I liked you. I’m so sad now. Lol
1,@james_cooney It’s sad because he/she is clearly a child blue thing but I think that’s him/her remembering their la… https://t.co/GDicj7xGWt
1,@sad_istfried WOAH IS IT TOMORROW?! AH SHIET- I STILL HAVE SO MUCH STREAMS TO CATCH ON AAAAA
1,"Why I'm crying? Why I'm sad😔? WHY?? 😭
I just want to cuddles with someone Atleast a hug to clam me down and I can f… https://t.co/xybXJjTdMV"
1,"@VRJsy @TheNightFiree @ManelloMB @VRMasterLeague Yeah it’s nothing against the players, community, support staff, a… https://t.co/TpRUNk4iN7"
1,@GeorgeBevan9 @AlexS1595 @HuntedTeamNick @montie I mean you’re trying to provoke at least three people here ahahaha… https://t.co/C22R7GKdch
1,my brother is Linus. He just got really sad but i miss them so
1,"What I hate is how everyone says BB is ""just a game"" until it's them or their fave that's affected. Your emotions d… https://t.co/mzm1yCezO6"
1,"@TheRealEsylus @ericcunofficial It's sad to see how they're limiting it, but still pretty happy that they're still… https://t.co/L9Rf64b26E"
1,"I made a music video for Radiohead's ""No Surprises"" for my final project in one of my high school broadcasting clas… https://t.co/9yN5dhd6hk"
1,@AdamantxYves I thought this was about the Columbus Police killing. It's incredibly sad that it's so easy to confuse police murders smdh
1,Whenever I wake up in a funk I literally force myself to get back into the flow of things. I’m way too emotional if… https://t.co/vqlowT7gQZ
1,What a sad soul
1,"@Andywebster I love them ❤️❤️❤️

So sad they've gone, I would have done a ward round every day"
1,Activision only care about Warzone and not their own Pro League and it’s so sad to see...
1,@NkyEzenwa @Nebukadnezzarr @funanyachukwu @Geraldcake @Kestim_ @Incognitojones4 @chuks_nadia @Munashalom… https://t.co/hUOFB51amG
1,"@shaindelr Omg, my Australian mother would give me 2 pieces of buttered bread with one slice of ham. It was so sad."
1,@aybkheh @chanheeqw sad but true :(
1,@JoshQuake @The13Bot2 @PlayStation It’s so sad how people don’t even try and look at the game themselves and just s… https://t.co/QeY2D8cDHj
1,extremely low... it’s really sad. https://t.co/Kk3RYAlSn8
1,Sad smh https://t.co/aqkIGm1yF9
1,"@SunnovaCEO  LOL#REALLY ??
Tell that to your company that employees lying sales reps that are only in it to make a… https://t.co/nQW8Qyo1Z3"
1,"@FangirlByNightx @wooleyduck I wrote a book in  junior high. One of those teeny-bopper novels, but it was actually… https://t.co/Onoi9MpiBo"
1,@BlRDIEE Bestie do not !!! You make sad us !!!!! 😭🖐🏻
1,@IngrahamAngle how sad! how very very sad!
1,@SimonPGrindrod Its very sad not to mention obvious to us all as a nation that the media is captured. When some peo… https://t.co/PQCdUHhPH1
1,@steve_hanke @coinbase He’s just sad and in denial
1,@mamimamisf I saw one of the HYDE concerts since he's been streaming them. He's great as always but the corona conc… https://t.co/bODHv0cBEC
1,@JE0NSDILF that’s sad.
1,@MariaSherwood2 @JohnJCampbell Those motels they are living in are a sad situation. I constantly see police cars at… https://t.co/PWMy3uE9cR
1,It was overkill because of a steak knife... sad sad
1,"@liyahwoods1 Literally yes. Lmfao. She said she was sad, not that they had come to a joint decision. That WAS a sho… https://t.co/oApE2DRdw7"
1,Am soo sad i want coffee :/
1,@trisha_drury &lt;3 &lt;3 awww this makes me sad.
1,It’s just sad at this point. https://t.co/S61vVUdQ5r
1,"I’m always intrigued to learn about my ancestry cuz it’s like who lived there, and what did they look like lol and then I get sad"
1,@IMaluza @Reuters So what would you be saying if he just stood there and let her stab the other person?  It's sad s… https://t.co/WqIMVqsJ6J
1,@itsbrandon_013 TikTok or Insta. Insta dry but TikTok just stupid. At least you get flamed for being stupid on Twitter
1,i’m so SAD can it be june 18th already pls
1,"@patriottakes Again, another sad example of untreated mental illness in this country"
1,"""S A T U R D A Y - Night!""  Sad to hear that Les McKeown, frontman to the Bay City Rollers, has died. He was my hea… https://t.co/QgFY7J4kkd"
1,@TooMuchAmbition Shit really sad
1,what’s sad is that it’s literally what my therapist told me &lt;/3 https://t.co/r7AgEq6QDa
1,@Brandonwoelfel sad but true
1,You search “Camry” on twitter and look for reasons to get sad. Very odd existence. https://t.co/US5HVfLVtZ
1,@timmy93183516 @NinaWil83565015 @CoriBush This makes my heart so sad because it’s true - we don’t want to face the… https://t.co/zoUGOysnR0
1,I did not just impulsively decide to go out because of how sad I am even tho I have a bunch of work to do and a stu… https://t.co/kyfb7uch8k
1,so im feelin kind of sad therefore gay wbu
1,@etherealelixr @oliviiiee This is so sad 😔💔
1,Found a sad lesbian poem in the back of the produce drawer https://t.co/PyYxrPz3PJ
1,"@MsShiro_ Please recommend romantic series, the sad ones🥺"
1,"namjoon is so great, when he goes :o makes me feel sad he is really golden my boy https://t.co/fNO1pEAgsb"
1,@MySportsUpdate @RDPants sad old man can't adjust to the changing times. his aging eyesight and slowing mind won't… https://t.co/AAlakB1gpy
1,that boy is a sad case smh
1,I'm really proud of how my eye makeup turned out yesterday! It's hard to believe how much I've improved over the pa… https://t.co/CPeU3GgofO
1,"@khanumarfa Alas it is full of fake greedy sold out people like you
Very sad"
1,@j4hnvi sad to see that twitter is being more helpful than the government
1,@varun4yaars Yes.. Sad but true
1,@anniegowen And definition from Oxford language has only one meaning extremely impressive / attractive. Do you care… https://t.co/olgquWGlXH
1,@trytobekindred //so sad and I just wanna give Raven a hug ;-;
1,"Dis way too sad, bout to go crazy"
1,@JJJJacksonBoone @SpotterBrett @DirtyMoMedia Yeah it’s sad but true and the funniest part is that was just one time… https://t.co/d4dxk1YoyD
1,I broke mine. It was a sad day. https://t.co/duTYZBI216
1,"@_fuckjackdorsey I'm sad to see you go, but do what you gotta do, my friend."
1,yeo would be the type to hug u and give u kisses when ure sad or upset even though he doesnt like afffection too mu… https://t.co/tJEWqV3lII
1,"@annie0skywalker it sad, i like"
1,@VertekFPS idc if he uses it im still sad
1,hi im back and v sad rn
1,@realkarlbeattie Very sad 😪
1,@xLuxcq No acc now sad ceesy
1,"@Sad_Homo_2 @BainzyC The left want every day to be a public holiday, because most of them don't do any work."
1,"What did I dream about while I was waiting for you? Did I dream about my secret memories of that day, the ones I wr… https://t.co/Vzdwcmzm3s"
1,was on facebook today for some reason and I am remembering how one of my best friends in high school made a fake fa… https://t.co/PC18KmHl8f
1,@zorkAFC @SenSchumer I love Armenians and I was really sad to see that last year . You might have a point
1,sad gay pokemon bitches https://t.co/BoWBfxk9M0 https://t.co/WNyIStYvwN
1,"@Oliver_wine a doc about his life, its super cool if considered an art movie but idk its just sad"
1,"@saraelmenhara YES bas fi the reason why i want to get a tattoo and it's sad i cried while doing it fa um yeah
yalla ha ebaato"
1,So sad. RIP Les. S.A.T.U.R.D.A.Y  N.I.G.H.T The very first song i heard of BCR was Keep On Dancing. Shame their man… https://t.co/YbRwqS2MZC
1,Lowkey sad that I work more cus I don’t see her as much :/
1,"Im too young to be depressed.
I'm too young to have  anxiety.
I'm too young to be this sad."
1,@Sad_girlpz @asere_what_ever Literal 😆🤦🏼‍♀️
1,I’m showin love if they make it out the 831.. u don’t see too many.. mfs be knockin eachother down .. especially the older folks. Shit sad
1,"its sad how divided caw is sometimes.
cant we just be friends and hold hands while playing this game pls? 🥺

also p… https://t.co/OqKCGlvDin"
1,"As if with ill to others never sad,"
1,@hsiwrld FUCKKKK I SBED HIM FOR A BIT AND THEN DMED HIM BC HE WAS SAD AND I FELT BAD
1,I love this game so much....it's just sad none of its ports to other platforms will replicate the panic of splittin… https://t.co/lDTvnZjnTU
1,LITERALLY SAW THIS. It’s sad because most of the time they don’t even know they’re being groomed from a young age :/ https://t.co/r7M2nEIR5r
1,bro fncs looks so fun im so sad i cant pkay first 2 weeks
1,I literally get sad about stuff for two days tops then I just get over it lol which proves to me that I never cared… https://t.co/lU9kbfXcht
1,Bobby Brown has been through so much trauma it makes me sad
1,There’s more but it’s too personal and sad :(
1,"@Jemmy551 Fucking hell, some kind of stalker ain't you, only the 5 years ago, yeah I remember now,  it was a thing… https://t.co/7wsH29VegP"
1,@nomi_shahh Nowworldorder ???
1,@pluch1016 👀 well I'm sad I mostly play commander where I can't play both of these in one deck but DAMN do these look sweet.
1,@LarchRiley @GasperChimes @briantylercohen @mtgreenee @laurenboebert @HawleyMO @GOP The same way millions of others… https://t.co/z5DUFWe1Fs
1,"It is sad to see the disastrous situation in the neighboring country.
 Looks like it's out of control."
1,im sad but..
1,@whoisaddison I am sad
1,"so sad :,c https://t.co/Z95dlaUnZs"
1,@winchstrbro the fact that it's so clear who it's referring to without even saying his name is both funny and sad
1,idk about you but this is making me really fucking sad. he deserved so much better https://t.co/0ZIRowyggK
1,Bro I just want my package so I can go be sad again in peace lmao this positive shit is exhausting
1,"until i bleed out 🔞
vmin, 4058 w

erotic photographer kim taehyung is intrigued by a sad, lovely man named park jim… https://t.co/nrvYmZyFln"
1,"I am truly sorry for what i said about @BlRDIEE she really doesn’t deserve any hate she’s getting, i was saying tha… https://t.co/F9ODEAUymL"
1,"@joyjuheelim @CFBISD @BlalackMS Yes it would be sad to see a test in China, like 1# millions of Americans slaughter… https://t.co/cj1D9nyUAm"
1,"A girl who laugh alot,cries so easily."
1,"@RobHage @JunkScience Goddam....NOT ALL OF IT.  
None of you Milloy fans even have a baseline sense of reality. Sad."
1,@osborne_cl78 @BishirRenea @KeinethDowning @MisterB20 @Winelover3384 @Rainsos55 @namastemyloves @inventionsmom… https://t.co/FIvpwisYEP
1,"@2021AFRICA Lost my dad while I was about to write matric final exams,sad thing about it is that he was a bread Win… https://t.co/jdt7bwaNI2"
1,American classic this weekend and I can’t even live tweet sad
1,@cahaden7 Very nice. Now I'm sad. I had to give up my plants due to downsizing.
1,I’m sorry if I’m not sad enough for you…. https://t.co/NFvJuEiePv on @bloglovin
1,@vanguardngrnews The sad part of this is that these guys will always find a way to beat the system.
1,@rachelhappyface Surviving! It's a long sad story 🤦🏻‍♀️ Hope alls good with you!
1,"@Sad_Homo_2 @BainzyC #CommenceReport:
Joined July 2018.
Followers = 29 in 3 years.
Conclusion: SAD TROLL ACCOUNT
Re… https://t.co/6cnKcai6rM"
1,"As a man what I think is
It's sad how we have made men in our society so conscious about getting successful in thei… https://t.co/kefLHRZm42"
1,Do you think gojou will be released soon and unharmed? Or do you think something sad? — I don’t think it will be so… https://t.co/HTFw3GO6K7
1,@a_mob__ @notimeforwigs they rlly just don’t give a fuck anymore like they don’t even try to have viewers anymore t… https://t.co/9D7Z795jtS
1,@Lo_VVriter So sad!!!!
1,"I'm sorry but i feel nothing. I'm not happy, not sad either"
1,"@minsyubbpd I vote #BTSArmy for #BestFanArmy at the 2021 #iHeartAwards @BTS_twt 
forever sad that melissa's snacks… https://t.co/EP2AGatqK2"
1,"a ghost who couldn't interact with the world around them could perhaps be irritating or a bit spooky, but was overa… https://t.co/FKnpbtsnrI"
1,@NaziExterminatr @Hewdaman @QueenMab87 @DrVirgo1981 And plenty of people agree with me? Twitter promotes echo chamb… https://t.co/bOAsnZqbWZ
1,@yunggravy The greatest white man to ever come from Minnesota.
1,"mmh maybe listen to relaxing music before sleeping, not sad though just relaxing like IU music"
1,"@camdephilob That's really sad, I'm sorry to hear that."
1,@ZellnerCrimeLaw @TManitowoc @Rookie1082 @Presumed_Guilty @BerlySays1 @denmanstace1 @PaulaGrabow @7pairsofpanties… https://t.co/qpbmAH2kK7
1,@tteokbeokkisoo hi me too :(((( ♡ i am so sad jzjxk
1,@Jeezy318_ All these black men locked up man this sad 😔
1,are there any sad niall fics that aren’t from like 2013?
1,@TRANSUGETSU WGAT THE HELL.... THAT'S SO SAD OH MY GOD
1,@Rejectyorkie3 Very sad.
1,it just sad that they continue doing this bc of the clout they get with every twt. even the problematic ones
1,This is sad 😔 💔 #AmINext #QueerLivesMatter https://t.co/0PE9Cn78eY
1,@AWielder26 @cspan I agree with you to a large extent. The divide-and-conquer happening in this country is so sad.… https://t.co/YW7wyhyO1m
1,sadf is the sad sad
1,sad shit wtf
1,Mfs a do anything for some money and y’all going out real sad out here
1,Listen to England Dan &amp; John Ford Coley - It's Sad To Belong here: https://t.co/admDQNlXZG
1,Hopefully his wifes not dead that would be sad
1,@BillTzamaras This part is true. If Biden isn’t working on this sad days lie ahead. From OAN or FOX...not @cnn or… https://t.co/kuhgDgMcNr
1,@pedavi @MattWalshBlog Translation: You are sad this woman wasn’t allowed to murder her intended victim.
1,(people have the right to complain and it’s not the suffering olympics. i’m just v sad about our situation)
1,@LightsCameraPod I’m just sad right now
1,"Truthfully, it's sad to see today's youth acting this aggressively self-absorbed.

The amount importance being plac… https://t.co/SZkVEZN6q9"
1,Speaking of most of my cargo shorts have holes now sooooo sad.. i think i just have a fugly camo pair now and one i… https://t.co/bmJ8mJizkb
1,K!LL THIS LOVE YES SAD BUT TRUE
1,I didn't get the madonna vaccine and now I'm sad.
1,it’s so sad that my manager knows ima alcoholic 😂🤷🏽‍♀️
1,@idisagreebaby I don't want you to be upset about these bullies they are just sad pathetic worms dms are always open https://t.co/eo12xP04GI
1,@6figga_dilla Wttw calling....dude! History repeating itself....still sad....but yeah..wttw....
1,@spacestationguy @Space_Station I'm sad I never got a chance to image the shuttle
1,"@CosDestiny People like that are just sad and are not worth the time, stay strong Destiny ^-^"
1,when I’m sad I just take myself to tiktok and it some how helps
1,last night they forgot my ice cream....today they gave me unsweet tea instead of my dr pepper.....im sad
1,@EvaluationMaven This might be the only time I’m sad I’m not still in grad school
1,y’all really make me sad fr.
1,So I got my first ticket ever yesterday and I’m sad about it :(
1,No why is it sad again ugh #gitme
1,i get sad everytime i finish a tv series
1,none of the big things. none of the little things. it’s over and i’m so sad it had to end
1,@SitaramYechury Sad To here that sir.
1,@Dragifyy Me sad I don’t has money to buy one 😔
1,"@futureofrep The Last Time , Stay Stay Stay , Sad Beautiful Tragic"
1,"I hope this is the end of this drama. No more talking, no more shit. And I really don't want a sway life episode ab… https://t.co/QQY2Pt4CFu"
1,@SlowNewsDayShow @ApotropaicSoul Yes very disturbing. Sad that too many are mesmerized by the news and believe this garbage.
1,"@bazspur6 No, my mum could only afford the socks. He moved to Hackney in the 90s and we used to hang out. I'm so sad."
1,My class is the best. I ended online class early today cause they worked so hard and they all got sad and didn’t wa… https://t.co/cZ8kJ6L9QP
1,@NoCroppedOK It's so funny but sad
1,@oh_grow_on @GeneralUser3 @EMC_Maine @GardenInColor @corneliagracchi @jen_l_espinoza @charbhardy @NoraBagend… https://t.co/SWHc7f1Zmt
1,Yo @TommyMofo19 Thanks for following me. WOW! Your @Canucks are quite the amazing story! Sad my #CalgaryFlames may… https://t.co/z9SFgv1s9P
1,I’m so sad. I’m not even going to get my braces tightened. I’m staying home 🥺
1,@bnwkr They literally somehow went back in time lmao. Idk but the map looks much better now. Still sad that they wa… https://t.co/NephEGL7l4
1,@FaithAlakas @ZambiaAsks @Mafken_kanjebwe @NkhomaGlad It's sad it only comes after many years of mistreat and I won… https://t.co/ra1Eur9DnO
1,@paulastheory pls don’t do this to me it’s so sad
1,"@kingof__fools I loved that band so much as a kid, still have lots of vinyls of them. Sad news"
1,"Really sad news. A man who really helped promote a positive side of Scotland. A band who took on the world, &amp; led t… https://t.co/yx84jtLHXP"
1,@janiaabaniaaaa You have to remember u  can’t say everything .everything is not for ppl to know the internet is you… https://t.co/eLemuLvuaM
1,Besties @winnttaebear @winterrbearrrr  @jinsbabygirl04 @BTS_ARMYCAT @rispreet @mad_and_sad_ @GgukVioleta… https://t.co/nUiJ7b7YkK
1,Guys when I’m sad I literally only eat sugar . Nothing else is appetizing to me . Just sweets and chocolate. Haven’… https://t.co/cb6D5xNuKH
1,"@ValenzuelaJacob @ItsTheSituation @BrotritionOfcl Your rite ... 
All thease fucking reality Celebrities are a joke ... sad Country"
1,@Charles81105777 @seanhannity Its the sad reality we are allowing ourselves to live in nowadays.
1,my tl is so lonely today I'm sad :((
1,"and the people were like, grow up boy we can't save everyone, they are gone. i told alphy that they'd gone to a bet… https://t.co/f9CCNI0fn1"
1,My ring finally arrived.... and they sent the wrong size 😭 after 2 months of waiting for this ring to finally get h… https://t.co/DzAEm5BFgy
1,@burkemade i get it I miss was sad that tony died but having them reverse it because of some fans feelings would ta… https://t.co/OCaActMBPz
1,"@notaleptic @ALYRIAbeyond @SMiRKtheALiEN @discerncoals Take one of those a accounts down, and three pop back up. Quite sad."
1,@maia_boo I used to know how to do that manually... Now I just use calculators...  and that makes me sad. :(
1,@TikoFn That’s sad I hope you get 1000mill subs and good luck getting a new girlfriend
1,the carl nick storyline makes me sad to this day for why
1,"He isn't telling any lies about the mentality of black people. It's sad that it's so predictable. 

https://t.co/Y9nu5JopTB"
1,"@brittlestar It’s sad. Not all Jesus followers are whack jobs, but dang this pandemic has done a good job of bringi… https://t.co/iHP4RyjsYw"
1,@k_mart_m Ur evolving to a silver daddy don’t be sad
1,@Vioncii its just sad ppl do vids on how to scam people😭😭
1,Sleepy Joe trying to ruin our beautiful car industry #SAD WHAT ABOUT #USA DAY?
1,I shouldn’t have read through the comments on a post about the Tenth Doctor because it made me sad.
1,every car has one sad thing - the driver
1,"@mayerofwatton @WeGPNs @WeNurses @NaomiBe44702921 @DrAmirKhanGP @C_Carmichael83 I'm new to GP nursing, its been so… https://t.co/Lxt7ZC3VXo"
1,@Bibhu237 Nahi Yaar. I always have this feeling that cricket ki deterioration IPl ki waja se hai.  These big 3 have… https://t.co/KZ9zH2nFuk
1,@wooysg i was sad as i was typing😞
1,I’m crying on call and I never cry on call.. I’m very sad.
1,im so sad wtfff
1,That’s why she’s sad in the last picture 😭 https://t.co/ekI9PdYHbj
1,@aaronle__ I want a cat sad
1,@tocartss haha yeah idk why this turned out so sad but i feel really bad for inosuke? like he did struggle with mak… https://t.co/Guu55aRJ2f
1,"@Kerfufflenob @theReciprocity @ElliotElinor @brewdog1950 Im sad to say, in today’s climate, I think this is right.… https://t.co/SZMbBCY8TO"
1,"Getting money, still sad too"
1,@Sue_Charles @Mici_Plwm Very sad news sue. Unbelievably shit group 🤣🤣
1,"I be missing be her sometimes.  Shit sad when you put yo all into someone and they t
Still turn flaw on you"
1,I’m sad I’m missing all the crawfish boils at the apartments in Denton 😕
1,@hheadpat LOL AWWWWWW but also that’s sad girl music so I unironically fake bein good
1,@shadowborn__ So sad 😔 I’m still scared of starting monster
1,"im fokin sad about it, i know im acting like child"
1,"@Mr__Skywalker__ hes probably blaming himself on top of everything [cries] i can’t believe i made him sad, i wish he knew it’s not his fault"
1,I AM VERY SAD AND OVERWHELMED!!!! 🤩🤩🤩
1,@JohnnyHoey Sad truth :(
