id,text
1,"@TeamUfYH @annehelen My town has a ton of these where you’re working alone, in a tourist town SUMMER BUSY with the… https://t.co/dKN0Gl1Fn6"
1,@Yonnies_Mommie Mad angry today. lol.
1,"@michelleetc26 @NaomiA281 @Angry_Staffer They don’t want us to, even some of these Black ppl defending these racist… https://t.co/QP9xS3mquA"
1,"makes me feel angry about the world and the way it teaches us that conflict is, in fact, necessary for human beings… https://t.co/xhFPm0TcLm"
1,@Flaminhaystack Thank God you know this about him *now* though. He is a real danger. I'm so angry on your behalf.
1,Writing as a private citizen here from a personal account: please contact your legislators to support funding highe… https://t.co/jU0lLBFKDz
1,@SenJohnKennedy As a 60+yoWF I cannot go grocery shopping without anxiety of being shot by a pimply faced angry tee… https://t.co/VBENJoyfjl
1,@junky_crazy lol why are you suddenly angry?
1,@reospositivepov Good call! Although we reviewed it and one of the gang was very angry about it!
1,@2017Resist @Angry_Staffer Smack that silly ass “beard” off his silly ass face
1,i need a kacey musgraves divorce angry song
1,@The_Angry_Otaku @woot_master @CalpainEqD No. Even if your premise is correct and some well meaning people may say… https://t.co/Mb1GmwtVKV
1,@FatalSyndrome7 @DSmizzle55 @TruthGop @geodezijus @scrowder Why go off of evidence?!?! The Angry Mob knows the laws best.
1,@KevinMKruse Why are these Fox people so angry all the time?
1,@AgnesCallard @ericlinuskaplan i suspect (based on being on the receiving end) that people in fact feel angry at ot… https://t.co/4H2Gnc6giK
1,“lucky” i say as if i don’t sound like a cartoon character when i’m angry and im not built like this- but I digress https://t.co/igHvVncVgh
1,ever get so angry you feel an electric current of rage flow through your body? :)
1,"relationship with mother: 8/10 relationship with father: -602837/10 
self-esteem: 3/10 
last time i cried: a month… https://t.co/IhQtywKXGU"
1,"'I'm going to have to swim them angry,' a disappointed Danielle Hill says about her final two events at the Irish N… https://t.co/9oqsBXHrmy"
1,@CH0RUSFL0WER dont be a little baka kitten 😡😡 daddy will be very angry with you😡😡😡
1,@Narwhal_iN2 angry sex
1,@angry_rantman Even IP promos have more views than this
1,@Ramathabatheee They are angry 😂😂😂
1,@ZBrag101 @TysonDictter @IGN You mean that one person? So we are just applying that “angry gamer” to all conservatives? Grow up Broseph
1,"@JacksMom16 @Angry_Staffer Uh, no. Rice had a *toy* gun and was alone in the open. This young girl had a knife and… https://t.co/yIKe1gnFaX"
1,@SenJoniErnst As a 60+yoWF I cannot go grocery shopping without anxiety of being shot by a pimply faced angry teen… https://t.co/Txs1lM9Txz
1,"@MomOnFire Jealousy of your radiance
Or angry not being in your inheritance 
Or simply because they were not asked to dance?"
1,Angry reactions over death of comedienne Ada Jesus https://t.co/if5OmOSfsG
1,"I love how I’m always blessed. Scared, angry, sad, whatever....I’m alwayssss blessed."
1,"@CawthornforNC This...is just the weirdest take. I'm not really even sure what point you're making here. I mean, I… https://t.co/QV9lPqG3Ri"
1,I become angry when I see tories
1,"@MattWalshBlog You're dealing with people with cognitive dissonance, Matt, not people who simply don't understand t… https://t.co/o2ZZLxW1sJ"
1,"@hystericdame dammit that whole chapter with that alpha dude clinging on Doyun really put my feels on fire, was goi… https://t.co/R3IiqKWaJR"
1,Writing any fic with Bakugou in it just means googling “synonyms for angry” and using every single one on the list
1,@adpucci @Angry_Staffer They are not trained to shoot anything but the torso
1,@therealsunbunny @RexChapman So you were scared ?   Why did you punch him? Cause you were angry about being scared… https://t.co/HHZlfJrjD8
1,@empireofthekop I’m angry. It wasn’t right. Never will be. But the mans said sorry. Looks like he means it. Let get… https://t.co/UjrYPRtHn8
1,“men who don’t violently beat the shit outta me when they get angry are top tier🤤😻”
1,@AbbyismsUneditd @Throwyourdream1 @Angry_Staffer Why would he only bite people named Tucker?
1,"@BunmiO3 Baba leave me, am angry in my spirit, soul and body"
1,I’m feeling angry today
1,@OutnumberedFNC @TheLeoTerrell @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @ShannonBream Ya know...i have seen… https://t.co/6bqaZe75X8
1,@highwayishome @JohnFlukinger @Angry_Staffer I was merely musing on options; however I still think a taser would ha… https://t.co/haMegblzs7
1,"Even if my mind gets angry, my heart still cares"
1,"@Ekatareena @Angry_Staffer That I understand, current training is for them to get multiple shots to center mass. It’s terrible"
1,@Angry_Staffer https://t.co/2R8zG8QiNh I am wondering if Tucker will ever go face to face with Jon Stewart again and get pwnd
1,"@Kate2Spirit @TPostMillennial Good thing DARPAnet invented ""emoji's"" otherwise you'd have no way of clearly express… https://t.co/aioDE0Bw8s"
1,"@Angry_Staffer @fred4me85 Senator Kennedy, I am so glad you asked!"
1,@Angry_Staffer Dumb shit...AND he interupts her as she answers
1,@Yishay__Majors @Suzi_Taunton @Cavs2023champs @wrathofmog @Angry_Staffer Nobody turned up with cuts because the cop… https://t.co/x7mjnaOYl7
1,"@TeaWhileWriting but it's not publicity, it's one angry person posting 1 star on ALL by books cause they furious at me"
1,"Normally I would get angry, 

But now I have grown

I will continue to do me 😂

I expect to meet crazy people along the way 3/3"
1,#mcytrp can you leave the kids be please? It's pathetic that ya'll are grown adults who get into scrabbles with lit… https://t.co/OMqEigsTGx
1,@ChuckGrassley As a 60+yoWF I cannot go grocery shopping without anxiety of being shot by a pimply faced angry teen… https://t.co/SdN9GLczI5
1,"@cubzfab @VioletHaze2 @Angry_Staffer Yes, the extreme right entertainment channels were waiting on a not guilty ver… https://t.co/qUEI0JilqQ"
1,@RE1DMYB3L0VED angry micheal ‼️
1,@CodeKaotic @Pirate_Elect @BENJAYLATREZ @sirhottest LOL keep being angry its doing great things for your people. Yo… https://t.co/IqMGydpyfs
1,"Fake news and true stories; a free-wheeling, angry, moving and musical response to the last year and a bit, told th… https://t.co/cC1T2R9jcQ"
1,@FanboiKentin @PressATIN @SB19Official Actually before the quarantine era I am aware of SB19 existence. But during… https://t.co/AiK2sdjt9V
1,"Just a cynical, still angry about how racist this country still is, joke. I seriously doubt in this day and age tha… https://t.co/qXpx3VzGZ8"
1,If sky had the TV rights for the now defunk esl do you think they would be sooooo angry
1,@Perdyangeleyes She paused in her organizing as pale eyes suddenly focused very much on the grace of this angel bef… https://t.co/riEfxzNSKD
1,@ConanOBrien he probably takes his phone into the bathroom to play Angry Birds.
1,Horrifying video shows angry Londoners tackling 'violent mugger with knife' https://t.co/i3N0TJqAWs
1,"@DamilolaAdedire Is it your nothing? Ehn!! I ask, is it your nothing? Don't angry me. Na small thing dey vex poor man"
1,@GezzMUFC @wefollowunited @ManUtd These tweets are all from the @ManUtd_Es twitter handle though. I'd love that to… https://t.co/aNkjQweKYv
1,@maxtonofcoolio im not worried i am angry
1,I was really angry until i realized barb &amp; star won't be up for WGA awards until next year
1,@GillDurham I've stopped watching any of them. Makes me to angry and ruins my day.
1,@tanakaasaeko KIMBLEE MADE ME SOOOO ANGRY EVERY TIME HE WAS ON SCREEN FUCK THAT DUDE
1,"@SOFTlESWlTCH I have. Ive seen stuff like this in real life, so it just made me unfathomably angry. God i want to m… https://t.co/O6r7niK4yW"
1,wow they’re gunna owe him such a huge apology i’m so angry at them all
1,@p1ssbab13b1tch @GabbieHanna And then she’ll just blame everyone else and die angry
1,@nmtap18 @toptierlmao @PalanzaDaniel @Angry_Staffer I’m not “losing” it. I’m questioning people’s rush to accept *a… https://t.co/FXFlbQ8a85
1,@ExonX7 Too angry to feel pain.
1,@geisha_doll @Locus_100 @2020Radicalized @RancidGinger @chrisbrown2075 @Angry_Staffer It's MUCH more difficult to k… https://t.co/FxF9doxdy1
1,@Angry_Staffer Seriously!  WT actual F?
1,@paula_barrocas @mechanic_angry @conduitofhealin @elizaeralque @DamiNick124 @chrisbrown2075 @mmpadellan Perhaps the… https://t.co/U2GuDi5jU4
1,@violentsdeIight U MAKE ME SO ANGRY
1,@Cow__Momma @AnishBarla Sighh..it gets to everyone now and then. Everyone is angry. Dont worry about it..I wanted t… https://t.co/P2ZB0eq4Wt
1,"@MilhSpears Goldfish make me feel genuinely angry, not only because of the fact that they are kept as pets in small… https://t.co/5cvJOLJ7oA"
1,@keiji_akaashi0 Keijiiii *tries to make an angry face but fails and starts laughing instead* stop that smirk-
1,@Angry_Staffer FOUR shots to the chest?!
1,"@Ahmadbilal111 Target was too, I'm actually very angry on Morgan today, he should've taken the responsibility, it's a great deck to bat"
1,@BreeNewsome Show me who is allowed to be angry and I'll show you who has power.
1,@Rangerlora @southernhavok @NaomiA281 @Angry_Staffer White people have done worse and walked away. The point is Bla… https://t.co/9NADP9zvBj
1,@lulapany_ terence angry birds
1,"https://t.co/u4ok8agcFw
Get your shit together mojons. I can’t even express myself properly. I’m so angry so tired… https://t.co/5c8Ui7RwUR"
1,I don’t get mad or angry too often but I’ll get irritated reallll quick. 😒
1,@Angry_Staffer I’m surprised that Carlson advertisers are not being boycotted yet. Hit them in the pocket. We must… https://t.co/fmc4fjlE4F
1,"@SayItAintNall @Angry_Staffer Someone else had a video from a different angle, and it *looks* like the others were… https://t.co/8uT1Pwc93X"
1,"@StopTweetingMia From coming out at 14 to not going on T till 17 1/2, it was the worst years of my life. I moved ou… https://t.co/LcofAjMqxs"
1,"Angry Issawa looks hot 👉👈

AofJean LFG EP15
#เลทส์ไฟท์โกสep15 https://t.co/T50SnwcgI3"
1,@Talker_Of_Sense @glasgowcathcart @SteveKrono @dougie_1888 @LindsayHoyle_MP He's a brave little one is Dornan. Call… https://t.co/j9EClZfw8W
1,@adityagautamO_O @CSkian000 @angry_rantman This is what I meant https://t.co/iM0zhoNWux
1,"@Angry_Staffer When there are just so many UNJUST deaths by police, it's hard to restrain criticism when the next o… https://t.co/aIsEWM7EE0"
1,@debdeplorable1 Exactly. Instead of being angry with the people who are doing the job they are told to do be mad at… https://t.co/IDRQ1fgGK3
1,@hadleymc38 @wall_willis @MargBarAmerica @MayorFrey Who’s angry? I’m as cool as a cool cucumber. 😎 Just spitting fa… https://t.co/3Wip7wwcOS
1,"@Politidope And privileged white folks decided to boycott NIKE
When Nike launched an ad featuring Colin Kaepernick,… https://t.co/b8Gas3543C"
1,@FemboyBeyblade idk seems complicated and angry. glad to steer clear.
1,@JackTheEagle2 I am trying to bait a coomer into an angry post.
1,this is actually making me angry
1,@prdsya PAINNN. i might need a break before i continue two more seasons because I AM STILL ANGRY
1,"@GarrettMoffitt @nytimes Well I’m glad they put him away then. My point is , why isn’t anyone coming forth as a wit… https://t.co/FEfqQIfWCK"
1,"@sooze555 @Angry_Staffer In fairness, he HAS been talking over women his entire life."
1,"Fucking faceless corporations, out of touch politicians, and tone-death white people making George Floyd some kind… https://t.co/03MX69nnpJ"
1,"@Angry_Staffer No it's not, that's a weak lazy excuse

#MakhiaBryant SHOULD BE ALIVE!!
#MakiyahBryant SHOULD BE ALI… https://t.co/7hNUdiMYkv"
1,houseplant group people are mostly white women yelling at each other abt “privilege” and then saying they “aren’t r… https://t.co/RubykxHNXo
1,@Laxing I would say “it’s so lame” but I would be afraid of the angry mob that would reply saying that I’m an awful… https://t.co/E850NhJWmD
1,"i notice that, too. during the previous weeks, most of us would have angry replies on the company tweet, but would… https://t.co/FwKNic3EIP"
1,"@MaximusVesuvius @DavidDevant2 @Ike_Saul If all he did was tackle, that'd be fine. He proceeded to inflict severe a… https://t.co/pDf5K0XdIB"
1,"@hutchinson We have every right to be angry and scornful of vaccine hesitant people. However, that's not what's goi… https://t.co/11IoTLTvJ1"
1,"@LaurenJauregui this situation makes me very angry but thanks to you for using your influence to raise your voice, i love you"
1,I just woke up to that EDC/Pasquale announcement and man 🥴 He coulda just kept his mouth shut and announced for Oct… https://t.co/1byZQMZFlB
1,"To keep from getting angry, I tend to laugh at shit that I shouldn’t laugh at."
1,@Angry_Staffer He did not have to kill her. He could have tased her. Unnecessary lost of life.
1,@cygnus_321 @NoVisitors @AGirlJustKnows I'm not angry about it. I'm for them being punished like with any trespassi… https://t.co/1z6QzHxkHb
1,@mtgreenee BLM is a terrorist threat like you're a smart woman. NOT! You should start thinking for yourself instead… https://t.co/Gz5IzXuxiO
1,"@Angry_Staffer When she went through each bullet point, he continued to interrupt and curtail her answers (as if by… https://t.co/PPiMu9R42o"
1,@suzimcm9 @BirriaTacos1 @BSGHelo2017 @Angry_Staffer The initial narrative was that she was being attacked while hol… https://t.co/STt7eamyGf
1,I can’t ✨stress✨ enough how angry I get when I read this bi lesbians bullshit
1,@Spanxxxy @YourCheeksB @salaam Waste of time. Everyone read what they wanted to see. Gave them a reason to get angr… https://t.co/p4Xet3I1lu
1,"@jobear3053 @TwinsinMaple @Angry_Staffer Yeah. I understand why people suggest not aiming at the body mass, but it'… https://t.co/pqCWXYpxGc"
1,Anyway knowing Minari is the best movie if the year by far but will probably lose to trial of the chicago 7 is making me angry
1,@The_real_colin @Angry_Staffer My follow up question is why do they carry less-lethal weapons?
1,@BillKristol As a 60+yoWF I cannot go grocery shopping without anxiety of being shot by a pimply faced angry teen w… https://t.co/9qIcVYkirL
1,@QuantumOmen Why is the robot so angry
1,@Once_Russ I just think that we have the right to be angry this time because we are in the middle of pandemic and t… https://t.co/abc2FFFGCt
1,Biden’s Mob Turn Against Their Own! CNN Attacked by Angry Biden Thugs (Video) https://t.co/T6t9fPZcRc via @News American Patriot
1,"@CH0RUSFL0WER kitten, daddy will be very angry with you if you unlike this"
1,"@0xabad1dea the USPS is secretly the most hardcore people you can get angry at you

they pulled Steve Bannon off a yacht at sea one time"
1,@iowahawkblog I got a 83 Dogde Ares K car to do 110 according to a buddy of mine following me in an old cop car. My speedo only went to 85.
1,@FarlaneTeri @Bar0n_TheGrey @Angry_Staffer As an American I have the impression that the BBC is extremely trustwort… https://t.co/kkywCtEprZ
1,@Angry_Staffer Why did it have to be a lethal shot?
1,@valerieissad @jeyjeygardi Did he really? *Eye roll* @jeyjeygardi baby let’s have a talk you precious little thing.… https://t.co/tNi2dH9JST
1,"@CrazyCancerLady People don’t know how to handle illness. When my mom was dying (MS, not cancer) friends that she h… https://t.co/qO0mVucQe7"
1,Why am I not getting high properly I’m getting angry at my tolerance
1,"@GeorgieSpirit @Angry_Voice I think that they do recognise, but fail to find a way to express it. Put it this way -… https://t.co/ZGvHghriRJ"
1,@KevinTilsner @chrisbrown2075 @kitten_talker @RacismTakeDown @Angry_Staffer Like I said it’s sad and tragic and def… https://t.co/CgQzS8S1Ef
1,Every muscle has a grievance to air and my bones are are whispering “stay angry.” But I couldn’t be more happy to b… https://t.co/EulXLbGDSE
1,@CulticCube Good ol’ hypno on the battlefield
1,@Adam_Smith_PHD @helenopinion @Rachael_Swindon Your blinded by stupidity....Corbyn increased membership and had a l… https://t.co/FbSxa2fSvo
1,Roman Abramovich Is A Very Angry Man At Chelsea Football Club (See Full Story) https://t.co/SddEcXBC2l
1,this is the exact reason i get so fucking angry to see black creators and fans harassed for the smallest thing. the… https://t.co/bs9smy6X1d
1,@BigIaw And people rightly getting angry at them doubling the price of Xbox Live lol
1,@Angry_Staffer Why shoot her that many times?  They wanted her dead.  She was the one who called for help.
1,I don't know if I should be angry at the parent for exchanging their baby's life for 2M or the MD who will rather p… https://t.co/ujIGrOJQoe
1,Reading about the sexual violence in Tigray and feeling sick and angry. Why do women always have to be tortured whe… https://t.co/9xzcvZfBdv
1,@KrissGondwe 😂😂😂 I feel too many things when I'm angry
1,@JajaborPathik @mamith_ @Reuters You guys literally exported millions of vaccines even Indian vaccines without effi… https://t.co/2fYohQdrLN
1,@AkshatRathi The West is in vaccine euphoria?   It's called planning for your country!  India has many RICH  CITIZE… https://t.co/8jLJxkyrNr
1,@jrukeeba I honestly didn’t expect that. I’m just angry that I don’t even know most of these songs.
1,"Mr. Muscle is sitting at stairs nd he is very disappointed and angry with himself is so sad to see, this man has pu… https://t.co/I9thzVFXKa"
1,@axios As a 60+yoWF I cannot go grocery shopping without anxiety of being shot by a pimply faced angry teen with an… https://t.co/XpZQGklM5V
1,@crap_gay It is true and Because they want an excuse to be angry so they can riot more
1,"@maxfawcett Ran into an anti-vaxxer, who was very angry that they might not be able to travel internationally. Sad,… https://t.co/NaJqmvfrMc"
1,"It truly is impossible for me to be angry about $SKYT. New IPO stock I shorted as it has been slower, first play we… https://t.co/OmIksjMxc3"
1,@DigDeepBSB @TheIceGarden It just makes you so angry doesn't it.
1,UGH IM ANGRY EATING SO UPSET https://t.co/7xkEN6CJFp
1,"Why Yuri always angry, he never really smile and always angry ... 🧍🏻‍♀️"
1,@ChadDrahn44 @UIowaCompliance all 7 of Iowa's fans are angry haha
1,@KevinTilsner @chrisbrown2075 @kitten_talker @RacismTakeDown @Angry_Staffer Girl in the pink was not fighting and s… https://t.co/qeD27epBfn
1,also she's not angry she has an RBF
1,Just because I want Jin reply to me he was angry.wanna feel Experience what people experience
1,"I am not bitter I'm angry at how we lose games when good players are not liked by this coach, he likes to play his… https://t.co/yckd7gCVE3"
1,‘I want my Tottenham back’: Spurs fans call for Daniel Levy and ENIC to quit in angry protests https://t.co/MtfM8gXXxI
1,"@Angry_Staffer #MakhiaBryant SHOULD BE ALIVE!
#MakiyahBryant SHOULD BE ALIVE! 

@Angry_Staffer cut the nonsense, I… https://t.co/97PamBR0JO"
1,@Angry_Staffer He tried it. Stacy came with it. https://t.co/ktUOxXrjXo
1,@AustinMom1173 @JohnFlukinger @Angry_Staffer So what if someone gets hit by a stray bullet walking down the street… https://t.co/yLIjS7zEZx
1,Already salty. I have never played a game that makes me this angry ever.
1,*angry zilly noises* https://t.co/xtH2ZtrexP
1,@K_Scarpetta I've never even interacted with them? That's why I'm so confused and angry. Like who are you wtf.
1,@floravity I feel more angry than violated. They didn’t like when I flipped them off and told them to suck a massive dick
1,"I’m at a loss for words. I’d say “I am so extremely angry,” but that doesn’t even begin to describe the absolute bu… https://t.co/fPVQZ79wCL"
1,@Angry_Staffer I’m not sure we have the full story. Was she defending herself from these girls. From where ahe was… https://t.co/10cUBtlJNC
1,@vanebaigorria They get angry about everything! And most of all makes no sense!
1,@veryakwardguy @WooHooLad @MARIMARI_EN Now I so angry at myself bc of that 😡
1,"@RadioHolly Yeah, McD's his a hard no from all the time.  My fast food is generally just Chick-fil-a.  My stomach g… https://t.co/Fj6JnUJush"
1,"@UROCKlive1 Racism is easy to exploit for those who want a divided, angry America, because it 
somewhat destabilize… https://t.co/B9rY5QGORB"
1,@AnishBarla @medusaflower Nothing much. Was just angry at people celebrating how well UP is being managed.
1,@BadHippa The random pit stop to plug in a clown emoji during an angry tirade is my favorite part.
1,if i ever see hueningkai angry i’ll fight whoever made him mad...
1,"@ArtemQuetzal @TaceyJean18 Agreed. 

this kinda thing also needs to improve. dishonest narratives are creating an a… https://t.co/qDSh2vVJ8M"
1,@Angry_Staffer Have got a pair of blown out flip flops that are smarter than Senator Kennedy.
1,@Jay_Beecher @Chrissy_2697 Frustration at being lied to? Not excusing shouting at anyone but sometimes when you are… https://t.co/SY2gWv6TMB
1,"Kyoko: I think so...
Kyoko: I just want to study last night.
Akari: One night?
Yui: Anyone who keeps learning gets… https://t.co/34A6mEN4E0"
1,"Psychology says:
No matter how angry we are,we always end up forgiving the person we love.!🙃"
1,"@Angry_Staffer This is what was about to happen:
https://t.co/gwty2dMzqP https://t.co/4Quav6XQAn"
1,@colleenyourroom YIKES
1,i am tired and angry
1,@Angry_Staffer What exactly did they lie about?
1,I would lose my ENTIRE mind if I were this parent. https://t.co/fq4zisaVSS
1,hey joe if you're queer and that's your word more power to you brother but if not yeah that was stupid. but y'all c… https://t.co/2Cr2z6KPcT
1,@HouseGOP As a 60+ yo WF I cannot go grocery shopping without anxiety of being shot by a pimply faced angry teen wi… https://t.co/U7ExJ7AZPH
1,"Ignore grammar. Very angry, very sad and very tired."
1,@crasuuuu just me being angry at the world
1,@RuPaulsDragRace and we know if you guys do call her you’re going to give her the angry black women edit as usual l… https://t.co/ZYUxioOxkW
1,Angry bird #angrybird https://t.co/SptT8TIopx
1,Roman Abramovich Is A Very Angry Man At Chelsea Football Club (See Full Story) https://t.co/uhNv32Aahk
1,@ChapelGuilt @mechanic_angry @conduitofhealin @elizaeralque @DamiNick124 @chrisbrown2075 @mmpadellan Training shoul… https://t.co/j8sg9hm1wt
1,Is it true that the person they shot was about to stab someone and if so why is everyone angry
1,@JamesTreakle @AndrewYang Can we just start the Humanity Forward party. I’m sick of woke Progressives- they’re so angry and hateful.
1,@lmcgrew Not sure if you dig into synastry aspects yet but  his Aries Sun was oppose my Libra Pluto. And his Aquari… https://t.co/ARL7bWq7cq
1,@NoVisitors @cygnus_321 @AGirlJustKnows I think its just that most criticism of 1/6 is rooted in American exception… https://t.co/gd8kLwSrGK
1,@suzimcm9 @BirriaTacos1 @BSGHelo2017 @Angry_Staffer Yes sorry. Voice-to-text. I can’t help getting snarky when some… https://t.co/pQcrCkMv2q
1,I clicked in and collected a few. Tweeted about them. Others collected them and soon they were sold out. Then the e… https://t.co/Y5VDjTLbP4
1,"@gassyalchemist They stood up, with an angry expression"
1,"@mtgreenee What do you care? You are an angry, heavily armed, and White Woman. The world is still your oyster, as i… https://t.co/AlWZ5Zp3rN"
1,"@Epithymia__ Tiffany Hines who played ""Jaden"" in the show ""Nikita"". She wasn't even dark, but she was the only brow… https://t.co/Or8zrQ2IRx"
1,@angry_tha yeah i think it is but i also saw this girl say she was 22 and felt uncomfortable dating at 21 year old… https://t.co/gTgWcAtD1Q
1,@Oz_in_OK @BernieToVest Not incremental at all. I said have a plan. Two VERY different things. Government in genera… https://t.co/0Dykr8IokP
1,our  Queen  theit but yes she had us help her.. yes you too but imagine if you had wiped us out there would be no… https://t.co/MiPf5vDoql
1,"If I say I’m not angry/frustrated, I’d be lying"
1,"@GothC0Ck [Oh no it's over. He knows where I work and he's gonna tell everyone if I make him angry.]

""Errr... well… https://t.co/C12vYSVa0b"
1,@violentflirting ooo i took that before and all it did was make me angry and i lost my ability to cry 😭 i wish i had that side effect omgg
1,It's unreal how angry I get while attending a meeting/call that goes on for a full hour of topics and discussions t… https://t.co/G2iU5dc9e3
1,A #Windsor resident is angry and searching for answers after tree branches were cut in an alley in the east-end las… https://t.co/f9HXDhiHpL
1,"SO ANGRY THAT I LOST TWO SAVAGES.

It was AI but STILLLLLL. FIVE KILL TEAM WIPE OUT-
https://t.co/8kzWmsThbJ https://t.co/UtvvrkESSU"
1,I love communication whether I’m angry at you or you angry at me
1,@jadecraftss genshintwt is angry 🙄
1,@honestlyaLie @rjeanroberts @Angry_Staffer I’ve been saying that for years now. Unfortunately small town bigoted PD… https://t.co/SpKNxNdkrw
1,"Fuck, imagine being so fucked up, getting so angry and playing the victim for not getting laid and getting cockblocked. Fuck"
1,I just hope people could be more considerate when they are commenting something. Thing like this happened yet some… https://t.co/MhoOjG1FWU
1,"@wordgirly @Bar0n_TheGrey @Angry_Staffer This is so tragic for all involved, including the cop who seemed to be act… https://t.co/V4gCs1OsZK"
1,"@taytaysworlddd Toxic, emotionally unavailable and angry men"
1,@reedgalen @RealCandaceO Has anyone else noticed that all the guests on Fox are always yelling and crazy angry? Seems weird.
1,He is angry because of the board. https://t.co/XgpFncZmXV
1,Good for my sister obviously and I'm not angry at her for asking or anything!
1,@Ezae10 is there any fish that makes you feel irationally angry? do you think the sunfish is dumb?
1,"@Angry_Staffer #MakhiaBryant SHOULD BE ALIVE!!
#MakiyahBryant SHOULD BE ALIVE!! 

@Angry_Staffer cut the nonsense,… https://t.co/i3brT7T7Ir"
1,@corstorph @GraceBrodie @Melzmelz1 @BRWombat @ruth_wishart @AlbaParty Oh dear. Thought u meant Ruth D but sadly it… https://t.co/R7rKZc6Hqi
1,@swilliams73 Why so angry? I was just being myself.
1,@IphisTeller @HennessySmooth @since99v1 @theneedledrop so u poor and angry just say that. i hate when people think… https://t.co/rJVHYvDmzF
1,@Tobisani1 @KaizerChiefs Khosi you're always so calm...do you ever get angry mar? 🤔
1,@stplawyer @Angry_Staffer maybe there needs to be stronger tasers? Or stronger mace? Or maybe just shoot in the leg… https://t.co/bpvNS62fOx
1,"@MerryMichaelW @Angry_Voice It's crazy Michael, people see it perfectly and condemn it vehemently when it's footbal… https://t.co/QDKjnFTAm1"
1,"@Angry_Staffer This may end up being one of those awful, but necessary, cases of lethal force. A total tragedy. But… https://t.co/cTU99nbiLv"
1,"@UgonnaMario That, dear friend, has zero chance of happening. The bishop of Rome would be hard pressed to even make… https://t.co/YZJb9dhixB"
1,"@Bashdinho1z We all angry, we all boiling up but what can we do when few want to hit the street?"
1,i literally could not care less ab the gay flag but it pisses me off when mlm get so defensive when lesbians are rightfully angry about it
1,angry birds in real life
1,Did i actually saw that one dude with awful takes every week be angry that a kickstarter game was doing well
1,forever angry that they ruined this show by swapping out the main character's cool MacInTalk voice for some fucking… https://t.co/Qq5OrTa6PF
1,I cant talk in my normal voice at home bc they think I’m angry and I have to use a high or baby voice all the time… https://t.co/Folq1Iyb82
1,@Angry_Staffer Nah but retraining on disarming and descalating wouldn't hurt
1,Abby’s feelings are justified. She’s allowed to feel the way that she does. Chad believed someone else over her aga… https://t.co/uAqDtKaUry
1,@MelNeedsAKidney @shujolnyc @PalanzaDaniel @Angry_Staffer Gunshot to the leg can easily kill. This isn't tv
1,@jpegjoshua @coffeespoonie I’d be turning cartwheels if my medical debt was only 100K. You’d be surprised how hard… https://t.co/HzCdSqVESC
1,i'm angry and i don't know why https://t.co/C6fkXmXZeU
1,@angry_ice Yeah
1,"@ultsukuna No idea. I don't even know how extent Gojo's powers can reach.
Let's give the victory to mob because he can get angry"
1,"@debdeplorable1 The other thing I was wondering about is, doesn’t the mayor’s office dictate police policy? Practic… https://t.co/j7Am249Huj"
1,"happy = ✌🏼🙂
sad = ✌🏼🙂
angry = ✌🏼🙂
mad = ✌🏼🙂
scared = ✌🏼🙂
in love = ✌🏼🙂"
1,California has not had enough angry BLM protests since many PDs here are not afraid to suppress video for months or years.
1,@StellaParton You are right to be angry --- civil liberties is a one way street with these narrow minded people.
1,@Angry_Staffer Sen. Kennedy thinks he's smarter than everyone. He's not.
1,@kimpace23 i have been angry all morning &gt;:(
1,@EmishawEskedar @ShalomSoma1 @AbiyAhmedAli @charla120 @fishata @ervstours @NeaminZeleke @BisratLKabeta That’s what… https://t.co/vNAyIDLjoj
1,@ablackcatstail There is absolutely nothing wrong you or anyone for going to a food bank. If you need to angry may… https://t.co/bFKTFuK8HL
1,@Angry_Staffer I guess he honestly thought he'd be able to out-debate Stacey Abrams about Georgia voting laws. I me… https://t.co/jh17zM5aBH
1,@KevinTilsner @chrisbrown2075 @kitten_talker @RacismTakeDown @Angry_Staffer Technically at that moment she was the… https://t.co/uUuVBCbuhM
1,@WalesPolitics The Wales Tories (the human potatoes) issue another angry statement... https://t.co/DWcFfDgdRq
1,Dont angry at me if i ignore your chat like how you ignore me before .
1,@c0cac0laz3r0 “honey don’t fuck with me i am gay i am angry and i have a passion for arson paired with very poor impulse control”
1,the amount of times she had to say pls don’t be mad to dean makes me so sad and angry https://t.co/FhtnclSAfb
1,@jjcanders @AuthorDelRey @Angry_Staffer Can we ask the lady in pink how big the knife was?
1,@SacredAero Bruh Pico is from a game where he stops a school shooting by doing another school shooting.
1,"@IanCRoseCity @JayDeeEmTV Angry, too! Angrier than me! 😂"
1,Nah I barely get angry https://t.co/5T8H89j4WM
1,"7 SELF CONTROL RULES:
1.When ur alone,control ur THOUGHTS.
2.When ur with a friend,control ur TONGUJE.
3.When ur in… https://t.co/sQbC7nPPnw"
1,@Mikeggibbs @RubyMcrae Not surprised and yet still very angry.  They're litterally playing game with peoples lives.
1,"@Soulznot4Yu se kaaaaae, somebody feed him please so he dont be angry like one kamaloa please 🤣"
1,@KevinTilsner @rickymia305 @RacismTakeDown @chrisbrown2075 @Angry_Staffer That is debatable also.  The girl with th… https://t.co/SCiYQsPqjX
1,"@Official40K @HJSherman1 @CindyLooHooTwo @Angry_Staffer Which is reasonable to a point.
The point where this ceases… https://t.co/dQOYwkgECd"
